"gene_name","GeneOntologyIDs","Term","Annotated","Significant","Expected","Fisher","ontology","prop.sig.genes","stressor"
"LOC111100927","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111100927","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111100979","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111100979","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111101020","GO:0048024","regulation of mRNA splicing, via spliceosome",26,6,1.69,0.023,"Biological Processes",0.230769230769231,"All Outliers"
"LOC111101057","GO:0006457","protein folding",130,21,8.43,1.1e-05,"Biological Processes",0.161538461538462,"All Outliers"
"LOC111101063","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111101063","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111101074","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111101074","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111101074","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111101112","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111101112","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111101112","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111101168","GO:0003341","cilium movement",51,15,3.31,0.00345,"Biological Processes",0.294117647058824,"All Outliers"
"LOC111101168","GO:0060285","cilium-dependent cell motility",20,9,1.3,0.00102,"Biological Processes",0.45,"All Outliers"
"LOC111101188","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111101188","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111101188","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111101190","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111101190","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111101190","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111101191","GO:0000209","protein polyubiquitination",544,72,35.28,7.7e-09,"Biological Processes",0.132352941176471,"All Outliers"
"LOC111101191","GO:0017148","negative regulation of translation",250,50,16.21,1.8e-12,"Biological Processes",0.2,"All Outliers"
"LOC111101191","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,87,42.47,5.7e-11,"Biological Processes",0.132824427480916,"All Outliers"
"LOC111101281","GO:0030431","sleep",19,4,1.23,0.03115,"Biological Processes",0.210526315789474,"All Outliers"
"LOC111101281","GO:0032222","regulation of synaptic transmission, cholinergic",19,4,1.23,0.03115,"Biological Processes",0.210526315789474,"All Outliers"
"LOC111101281","GO:1903818","positive regulation of voltage-gated potassium channel activity",19,4,1.23,0.03115,"Biological Processes",0.210526315789474,"All Outliers"
