"gene_name","GeneOntologyIDs","Term","Annotated","Significant","Expected","Fisher","ontology","prop.sig.genes","stressor"
"LOC111131148","GO:0031267","small GTPase binding",75,7,3.29,0.04605,"Molecular Functions",0.0933333333333333,"Core: All Outliers"
"LOC111131153","GO:0005524","ATP binding",1286,84,56.42,0.00016,"Molecular Functions",0.0653188180404355,"Core: All Outliers"
"LOC111131153","GO:0016887","ATPase activity",359,39,15.75,8.7e-05,"Molecular Functions",0.108635097493036,"Core: All Outliers"
"LOC111131153","GO:0051082","unfolded protein binding",66,14,2.9,8.1e-07,"Molecular Functions",0.212121212121212,"Core: All Outliers"
"LOC111131315","GO:0003924","GTPase activity",294,24,12.9,0.0027,"Molecular Functions",0.0816326530612245,"Core: All Outliers"
"LOC111131315","GO:0008312","7S RNA binding",7,2,0.31,0.03486,"Molecular Functions",0.285714285714286,"Core: All Outliers"
"LOC111131315","GO:0016887","ATPase activity",359,39,15.75,8.7e-05,"Molecular Functions",0.108635097493036,"Core: All Outliers"
"LOC111131375","GO:0003723","RNA binding",833,78,36.55,0.00018,"Molecular Functions",0.0936374549819928,"Core: All Outliers"
"LOC111131630","GO:0008270","zinc ion binding",2113,123,92.71,0.00062,"Molecular Functions",0.0582110743019404,"Core: All Outliers"
"LOC111131654","GO:0005527","macrolide binding",1,1,0.04,0.04388,"Molecular Functions",1,"Core: All Outliers"
"LOC111131740","GO:0005524","ATP binding",1286,84,56.42,0.00016,"Molecular Functions",0.0653188180404355,"Core: All Outliers"
"LOC111131740","GO:0016887","ATPase activity",359,39,15.75,8.7e-05,"Molecular Functions",0.108635097493036,"Core: All Outliers"
"LOC111131740","GO:0051082","unfolded protein binding",66,14,2.9,8.1e-07,"Molecular Functions",0.212121212121212,"Core: All Outliers"
"LOC111131784","GO:0003723","RNA binding",833,78,36.55,0.00018,"Molecular Functions",0.0936374549819928,"Core: All Outliers"
"LOC111132033","GO:0003723","RNA binding",833,78,36.55,0.00018,"Molecular Functions",0.0936374549819928,"Core: All Outliers"
"LOC111132147","GO:0003924","GTPase activity",294,24,12.9,0.0027,"Molecular Functions",0.0816326530612245,"Core: All Outliers"
"LOC111132216","GO:0008270","zinc ion binding",2113,123,92.71,0.00062,"Molecular Functions",0.0582110743019404,"Core: All Outliers"
"LOC111132263","GO:0008017","microtubule binding",158,18,6.93,2e-04,"Molecular Functions",0.113924050632911,"Core: All Outliers"
"LOC111132297","GO:0003723","RNA binding",833,78,36.55,0.00018,"Molecular Functions",0.0936374549819928,"Core: All Outliers"
"LOC111132297","GO:0003735","structural constituent of ribosome",174,22,7.63,8.1e-06,"Molecular Functions",0.126436781609195,"Core: All Outliers"
"LOC111132406","GO:0000225","N-acetylglucosaminylphosphatidylinositol deacetylase activity",1,1,0.04,0.04388,"Molecular Functions",1,"Core: All Outliers"
"LOC111132503","GO:0003682","chromatin binding",141,11,6.19,0.01939,"Molecular Functions",0.0780141843971631,"Core: All Outliers"
"LOC111132503","GO:0016887","ATPase activity",359,39,15.75,8.7e-05,"Molecular Functions",0.108635097493036,"Core: All Outliers"
"LOC111132503","GO:0042393","histone binding",71,7,3.12,0.03271,"Molecular Functions",0.0985915492957746,"Core: All Outliers"
"LOC111132543","GO:0004105","choline-phosphate cytidylyltransferase activity",1,1,0.04,0.04388,"Molecular Functions",1,"Core: All Outliers"
"LOC111132762","GO:0030234","enzyme regulator activity",566,28,24.83,0.01178,"Molecular Functions",0.049469964664311,"Core: All Outliers"
"LOC111132903","GO:0003735","structural constituent of ribosome",174,22,7.63,8.1e-06,"Molecular Functions",0.126436781609195,"Core: All Outliers"
"LOC111132998","GO:0000994","RNA polymerase III core binding",1,1,0.04,0.04388,"Molecular Functions",1,"Core: All Outliers"
"LOC111133022","GO:0003729","mRNA binding",160,21,7.02,1e-04,"Molecular Functions",0.13125,"Core: All Outliers"
"LOC111133022","GO:0003743","translation initiation factor activity",48,10,2.11,3.6e-05,"Molecular Functions",0.208333333333333,"Core: All Outliers"
"LOC111133072","GO:0008270","zinc ion binding",2113,123,92.71,0.00062,"Molecular Functions",0.0582110743019404,"Core: All Outliers"
"LOC111133072","GO:0030371","translation repressor activity",233,43,10.22,1.7e-15,"Molecular Functions",0.184549356223176,"Core: All Outliers"
"LOC111133072","GO:0061630","ubiquitin protein ligase activity",601,69,26.37,2.4e-13,"Molecular Functions",0.114808652246256,"Core: All Outliers"
"LOC111133073","GO:0008270","zinc ion binding",2113,123,92.71,0.00062,"Molecular Functions",0.0582110743019404,"Core: All Outliers"
"LOC111133073","GO:0030371","translation repressor activity",233,43,10.22,1.7e-15,"Molecular Functions",0.184549356223176,"Core: All Outliers"
