"gene_name","GeneOntologyIDs","Term","Annotated","Significant","Expected","Fisher","ontology","prop.sig.genes","stressor"
"LOC111102448","GO:0051539","4 iron, 4 sulfur cluster binding",26,2,0.33,0.04339,"Molecular Functions",0.0769230769230769,"Private: All Outliers"
"LOC111103246","GO:0019905","syntaxin binding",39,3,0.5,0.0135,"Molecular Functions",0.0769230769230769,"Private: All Outliers"
"LOC111103246","GO:0045159","myosin II binding",3,1,0.04,0.03793,"Molecular Functions",0.333333333333333,"Private: All Outliers"
"LOC111103304","GO:0070728","leucine binding",2,1,0.03,0.02545,"Molecular Functions",0.5,"Private: All Outliers"
"LOC111103370","GO:0019905","syntaxin binding",39,3,0.5,0.0135,"Molecular Functions",0.0769230769230769,"Private: All Outliers"
"LOC111106648","GO:0035299","inositol pentakisphosphate 2-kinase activity",1,1,0.01,0.01281,"Molecular Functions",1,"Private: All Outliers"
"LOC111106945","GO:0003682","chromatin binding",141,5,1.81,0.0171,"Molecular Functions",0.0354609929078014,"Private: All Outliers"
"LOC111107328","GO:0070736","protein-glycine ligase activity, initiating",2,1,0.03,0.02545,"Molecular Functions",0.5,"Private: All Outliers"
"LOC111108086","GO:0005388","calcium-transporting ATPase activity",3,1,0.04,0.03793,"Molecular Functions",0.333333333333333,"Private: All Outliers"
"LOC111112585","GO:0003730","mRNA 3'-UTR binding",18,3,0.23,0.00147,"Molecular Functions",0.166666666666667,"Private: All Outliers"
"LOC111112585","GO:0008143","poly(A) binding",6,3,0.08,4e-05,"Molecular Functions",0.5,"Private: All Outliers"
"LOC111112585","GO:0008266","poly(U) RNA binding",3,2,0.04,0.00049,"Molecular Functions",0.666666666666667,"Private: All Outliers"
"LOC111117740","GO:0030371","translation repressor activity",233,7,2.98,0.03086,"Molecular Functions",0.0300429184549356,"Private: All Outliers"
"LOC111117742","GO:0030371","translation repressor activity",233,7,2.98,0.03086,"Molecular Functions",0.0300429184549356,"Private: All Outliers"
"LOC111117748","GO:0030371","translation repressor activity",233,7,2.98,0.03086,"Molecular Functions",0.0300429184549356,"Private: All Outliers"
"LOC111117762","GO:0030371","translation repressor activity",233,7,2.98,0.03086,"Molecular Functions",0.0300429184549356,"Private: All Outliers"
"LOC111118056","GO:0051537","2 iron, 2 sulfur cluster binding",28,3,0.36,0.00537,"Molecular Functions",0.107142857142857,"Private: All Outliers"
"LOC111118348","GO:0003735","structural constituent of ribosome",174,8,2.23,0.00185,"Molecular Functions",0.0459770114942529,"Private: All Outliers"
"LOC111118667","GO:0046923","ER retention sequence binding",2,1,0.03,0.02545,"Molecular Functions",0.5,"Private: All Outliers"
"LOC111119153","GO:0005094","Rho GDP-dissociation inhibitor activity",1,1,0.01,0.01281,"Molecular Functions",1,"Private: All Outliers"
"LOC111119159","GO:0050265","RNA uridylyltransferase activity",2,1,0.03,0.02545,"Molecular Functions",0.5,"Private: All Outliers"
"LOC111119190","GO:0004586","ornithine decarboxylase activity",1,1,0.01,0.01281,"Molecular Functions",1,"Private: All Outliers"
"LOC111119594","GO:0051010","microtubule plus-end binding",8,2,0.1,0.00435,"Molecular Functions",0.25,"Private: All Outliers"
"LOC111120648","GO:0003729","mRNA binding",160,11,2.05,0.00046,"Molecular Functions",0.06875,"Private: All Outliers"
"LOC111121266","GO:0004306","ethanolamine-phosphate cytidylyltransferase activity",1,1,0.01,0.01281,"Molecular Functions",1,"Private: All Outliers"
"LOC111121719","GO:0051539","4 iron, 4 sulfur cluster binding",26,2,0.33,0.04339,"Molecular Functions",0.0769230769230769,"Private: All Outliers"
"LOC111121745","GO:0003729","mRNA binding",160,11,2.05,0.00046,"Molecular Functions",0.06875,"Private: All Outliers"
"LOC111121848","GO:0003735","structural constituent of ribosome",174,8,2.23,0.00185,"Molecular Functions",0.0459770114942529,"Private: All Outliers"
"LOC111123127","GO:0003729","mRNA binding",160,11,2.05,0.00046,"Molecular Functions",0.06875,"Private: All Outliers"
"LOC111123867","GO:0003735","structural constituent of ribosome",174,8,2.23,0.00185,"Molecular Functions",0.0459770114942529,"Private: All Outliers"
"LOC111124874","GO:0003735","structural constituent of ribosome",174,8,2.23,0.00185,"Molecular Functions",0.0459770114942529,"Private: All Outliers"
"LOC111124927","GO:0005391","sodium:potassium-exchanging ATPase activity",2,1,0.03,0.02545,"Molecular Functions",0.5,"Private: All Outliers"
"LOC111125544","GO:0005315","inorganic phosphate transmembrane transporter activity",2,1,0.03,0.02545,"Molecular Functions",0.5,"Private: All Outliers"
"LOC111125548","GO:0003729","mRNA binding",160,11,2.05,0.00046,"Molecular Functions",0.06875,"Private: All Outliers"
"LOC111125548","GO:0003735","structural constituent of ribosome",174,8,2.23,0.00185,"Molecular Functions",0.0459770114942529,"Private: All Outliers"
"LOC111125573","GO:0031386","protein tag",9,2,0.12,0.00554,"Molecular Functions",0.222222222222222,"Private: All Outliers"
"LOC111125573","GO:0044389","ubiquitin-like protein ligase binding",38,3,0.49,0.0377,"Molecular Functions",0.0789473684210526,"Private: All Outliers"
"LOC111125991","GO:0008048","calcium sensitive guanylate cyclase activator activity",1,1,0.01,0.01281,"Molecular Functions",1,"Private: All Outliers"
"LOC111126040","GO:0003735","structural constituent of ribosome",174,8,2.23,0.00185,"Molecular Functions",0.0459770114942529,"Private: All Outliers"
"LOC111126579","GO:0003682","chromatin binding",141,5,1.81,0.0171,"Molecular Functions",0.0354609929078014,"Private: All Outliers"
"LOC111128115","GO:0031386","protein tag",9,2,0.12,0.00554,"Molecular Functions",0.222222222222222,"Private: All Outliers"
"LOC111128753","GO:0004735","pyrroline-5-carboxylate reductase activity",3,1,0.04,0.03793,"Molecular Functions",0.333333333333333,"Private: All Outliers"
"LOC111129112","GO:0003729","mRNA binding",160,11,2.05,0.00046,"Molecular Functions",0.06875,"Private: All Outliers"
"LOC111129313","GO:0003729","mRNA binding",160,11,2.05,0.00046,"Molecular Functions",0.06875,"Private: All Outliers"
"LOC111129446","GO:0046875","ephrin receptor binding",1,1,0.01,0.01281,"Molecular Functions",1,"Private: All Outliers"
"LOC111129691","GO:0003682","chromatin binding",141,5,1.81,0.0171,"Molecular Functions",0.0354609929078014,"Private: All Outliers"
"LOC111129841","GO:0097718","disordered domain specific binding",1,1,0.01,0.01281,"Molecular Functions",1,"Private: All Outliers"
"LOC111129928","GO:0003746","translation elongation factor activity",25,2,0.32,0.04038,"Molecular Functions",0.08,"Private: All Outliers"
"LOC111131113","GO:0035197","siRNA binding",1,1,0.01,0.01281,"Molecular Functions",1,"Private: All Outliers"
"LOC111131549","GO:0008143","poly(A) binding",6,3,0.08,4e-05,"Molecular Functions",0.5,"Private: All Outliers"
"LOC111131730","GO:0003746","translation elongation factor activity",25,2,0.32,0.04038,"Molecular Functions",0.08,"Private: All Outliers"
"LOC111132503","GO:0003682","chromatin binding",141,5,1.81,0.0171,"Molecular Functions",0.0354609929078014,"Private: All Outliers"
"LOC111133296","GO:0030371","translation repressor activity",233,7,2.98,0.03086,"Molecular Functions",0.0300429184549356,"Private: All Outliers"
"LOC111133947","GO:0001641","group II metabotropic glutamate receptor activity",2,1,0.03,0.02545,"Molecular Functions",0.5,"Private: All Outliers"
"LOC111134331","GO:0080132","fatty acid alpha-hydroxylase activity",2,1,0.03,0.02545,"Molecular Functions",0.5,"Private: All Outliers"
"LOC111134732","GO:0061775","cohesin ATPase activity",1,1,0.01,0.01281,"Molecular Functions",1,"Private: All Outliers"
"LOC111135077","GO:0003735","structural constituent of ribosome",174,8,2.23,0.00185,"Molecular Functions",0.0459770114942529,"Private: All Outliers"
"LOC111135171","GO:0051010","microtubule plus-end binding",8,2,0.1,0.00435,"Molecular Functions",0.25,"Private: All Outliers"
"LOC111135310","GO:0005460","UDP-glucose transmembrane transporter activity",1,1,0.01,0.01281,"Molecular Functions",1,"Private: All Outliers"
"LOC111135408","GO:0019905","syntaxin binding",39,3,0.5,0.0135,"Molecular Functions",0.0769230769230769,"Private: All Outliers"
"LOC111135844","GO:0008240","tripeptidyl-peptidase activity",1,1,0.01,0.01281,"Molecular Functions",1,"Private: All Outliers"
"LOC111135946","GO:0008121","ubiquinol-cytochrome-c reductase activity",1,1,0.01,0.01281,"Molecular Functions",1,"Private: All Outliers"
"LOC111135946","GO:0051537","2 iron, 2 sulfur cluster binding",28,3,0.36,0.00537,"Molecular Functions",0.107142857142857,"Private: All Outliers"
"LOC111136483","GO:0051537","2 iron, 2 sulfur cluster binding",28,3,0.36,0.00537,"Molecular Functions",0.107142857142857,"Private: All Outliers"
"LOC111138235","GO:0003730","mRNA 3'-UTR binding",18,3,0.23,0.00147,"Molecular Functions",0.166666666666667,"Private: All Outliers"
"LOC111138235","GO:0008143","poly(A) binding",6,3,0.08,4e-05,"Molecular Functions",0.5,"Private: All Outliers"
"LOC111138235","GO:0008266","poly(U) RNA binding",3,2,0.04,0.00049,"Molecular Functions",0.666666666666667,"Private: All Outliers"
"LOC111138521","GO:0004731","purine-nucleoside phosphorylase activity",3,1,0.04,0.03793,"Molecular Functions",0.333333333333333,"Private: All Outliers"
