LOC111118786	GO:0000785; GO:0004842; GO:0005515; GO:0005654; GO:0008270; GO:0045893
LOC111118797	GO:0005634; GO:0015630; GO:0060271; GO:0060294; GO:0060294
LOC111118963	GO:0003723; GO:0004815; GO:0004815; GO:0005524; GO:0005524; GO:0005737; GO:0005737; GO:0005829; GO:0006422; GO:0006422; GO:0017101
LOC111119087	GO:0000978; GO:0003712; GO:0003712; GO:0005509; GO:0006357; GO:0006357; GO:0007154; GO:0016020; GO:0016592; GO:0016592; GO:0042981; GO:0070847
LOC111119123	GO:0000786; GO:0000786; GO:0003677; GO:0003677; GO:0030527; GO:0030527; GO:0046982
LOC111119153	GO:0005094; GO:0005094; GO:0005515; GO:0005515; GO:0005737; GO:0005737; GO:0005829; GO:0007266; GO:0007266; GO:0016020
LOC111119169	GO:0005765
LOC111119195	GO:0003723; GO:0003723; GO:0005654; GO:0010468
LOC111119207	GO:0004843; GO:0016579
LOC111119285	GO:0004930; GO:0004930; GO:0007166; GO:0007189; GO:0016020; GO:0030246
LOC111119327	GO:0005509
LOC111119382	GO:0003682; GO:0010468; GO:0034087; GO:0061780; GO:0071169; GO:0090694; GO:1990414
LOC111119420	GO:0003333; GO:0015171
LOC111119459	GO:0008270; GO:0016567; GO:0061630
LOC111119603	GO:0004568; GO:0005576; GO:0005576; GO:0005975; GO:0006032; GO:0008061; GO:0008061
LOC111119636	GO:0005509; GO:0005509; GO:0036444; GO:0051560; GO:1990246
LOC111119647	GO:0004725; GO:0005515; GO:0006470
LOC111119654	GO:0000398; GO:0005634; GO:0005634; GO:0005681
LOC111119692	GO:0005777
LOC111119776	GO:0005634; GO:0006355; GO:0030374
LOC111119812	GO:0000723; GO:0004677; GO:0005515; GO:0005634; GO:0005634; GO:0006303; GO:0008630
LOC111119846	GO:0000209; GO:0005634; GO:0006511; GO:0061631
LOC111119917	GO:0005741; GO:0005741; GO:0008308; GO:0008308; GO:0098656; GO:0098656
LOC111119927	GO:0000447; GO:0005730; GO:0030686
LOC111119987	GO:0005634
LOC111119989	GO:0000785; GO:0004842; GO:0005654; GO:0008270; GO:0045893
LOC111119998	GO:0002098; GO:0003924; GO:0005515; GO:0005525; GO:0005737; GO:0005739; GO:0030488
LOC111120071	GO:0005634; GO:0015630; GO:0060271; GO:0060294; GO:0060294
LOC111120086	GO:0005515; GO:0005680; GO:0010997; GO:0031145; GO:1904668; GO:1905786; GO:1990757
LOC111120106	GO:0000978; GO:0003700; GO:0005634; GO:0005737; GO:0006357; GO:0042826; GO:0045165
LOC111120188	GO:0019786
LOC111120221	GO:0003676; GO:0016787; GO:0046872
LOC111120228	GO:0005615
LOC111120273	GO:0000138; GO:0005797; GO:0016020
LOC111120294	GO:0004725; GO:0006470
LOC111120385	GO:0004713; GO:0005524; GO:0006468
LOC111120473	GO:0005737; GO:0016567; GO:0061630
LOC111120496	GO:0005515; GO:0005930; GO:0030991; GO:0035721; GO:0036064
LOC111120551	GO:0009882; GO:0071949
LOC111120563	GO:0036156; GO:0036159; GO:0045503; GO:0045504; GO:0060294
LOC111120585	GO:0005524; GO:0007018; GO:0007018; GO:0008569; GO:0008569; GO:0016887; GO:0030286; GO:0030286; GO:0045505; GO:0051959
LOC111120623	GO:0004725; GO:0006470; GO:0016020; GO:0016020; GO:0072657
LOC111120645	GO:0005737; GO:0005813; GO:0008017; GO:0008017; GO:0030705; GO:0030705; GO:0031122; GO:0031122; GO:0051959
LOC111120648	GO:0000381; GO:0003729; GO:0005634
LOC111120649	GO:0005737; GO:0006457; GO:0006457; GO:0016272; GO:0044183; GO:0051082; GO:0051082
LOC111120662	GO:0006355; GO:0016567; GO:0043022; GO:0061630; GO:0072344
LOC111120753	GO:0005515
LOC111120863	GO:0003723; GO:0003723; GO:0003724; GO:0005524
LOC111120878	GO:0005654; GO:0006335; GO:0034080; GO:0042393
LOC111120879	GO:0005829; GO:0005854; GO:0042788
LOC111120891	GO:0003723; GO:0005515; GO:0006446; GO:0008494
LOC111120994	GO:0000027; GO:0003723; GO:0003735; GO:0003735; GO:0005840; GO:0005840; GO:0006412; GO:0006412; GO:0022625
LOC111120995	GO:0005747
LOC111121024	GO:0004478; GO:0004478; GO:0005524; GO:0005524; GO:0005829; GO:0006556; GO:0006556
LOC111121140	GO:0003729; GO:0005783; GO:0008298; GO:0042175; GO:1990904
LOC111121192	GO:0001578; GO:0005874; GO:0015631; GO:0015631; GO:0032273; GO:0046785; GO:0046785
LOC111121205	GO:0005741; GO:0010506; GO:0043231; GO:0051537; GO:0051537
LOC111121220	GO:0016722
LOC111121303	GO:0003729; GO:0003735; GO:0003735; GO:0005762; GO:0005840; GO:0005840; GO:0006412; GO:0006412; GO:0017148
LOC111121488	GO:0048188
LOC111121532	GO:0005509; GO:0005509; GO:0005783; GO:0005783; GO:0005789; GO:0006457; GO:0006457; GO:0030433; GO:0051082; GO:0051082
LOC111121564	GO:0005739; GO:0046872
LOC111121616	GO:0004722; GO:0006470; GO:0043169
LOC111121630	GO:0005509
LOC111121712	GO:0005096; GO:0005515; GO:0005622; GO:0005737; GO:0007165; GO:0032956; GO:0035020; GO:0043547
LOC111121848	GO:0003735; GO:0003735; GO:0005840; GO:0005840; GO:0006364; GO:0006412; GO:0006412; GO:0022627; GO:0030686; GO:0032040; GO:0042274
LOC111121913	GO:0005509; GO:0005509; GO:0030234
LOC111121957	GO:0005506; GO:0008395; GO:0016705; GO:0020037
LOC111122055	GO:0008119; GO:0008119
LOC111122121	GO:0004364; GO:0006749
LOC111122162	GO:0003682
LOC111122529	GO:0016491; GO:0016491
LOC111122539	GO:0005507; GO:0005507; GO:0005524; GO:0005802; GO:0006812; GO:0016020; GO:0016020; GO:0016887; GO:0043682; GO:0048471; GO:0055070
LOC111122550	GO:0005789; GO:0015760; GO:0035435; GO:0061513; GO:0061513
LOC111122588	GO:0005634; GO:0007286; GO:0031514; GO:0035082
LOC111122642	GO:0003341; GO:0005929; GO:0036158
LOC111122703	GO:0005546; GO:0005737; GO:0007010; GO:0008154; GO:0015629; GO:0051014; GO:0051015; GO:0051015; GO:0051016
LOC111122823	GO:0004143; GO:0004143; GO:0005509; GO:0005886; GO:0007205; GO:0035556; GO:0046339; GO:0046834
LOC111122853	GO:0005634; GO:0005737; GO:0043248; GO:0043248
LOC111123091	GO:0005615; GO:0007160
LOC111123124	GO:0000276; GO:0015078; GO:0015986
LOC111123128	GO:0005085; GO:0005085; GO:0005886; GO:0007265; GO:0043547
LOC111123178	GO:0016020; GO:0016020
LOC111123179	GO:0005576; GO:0008061
LOC111123294	GO:0005509; GO:0005515
LOC111123303	GO:0004568; GO:0005576; GO:0005975; GO:0006032; GO:0008061; GO:0008061
LOC111123492	GO:0000978; GO:0000981; GO:0000981; GO:0005634; GO:0006357; GO:0009887; GO:0048568; GO:0048666
LOC111123556	GO:0005515
LOC111123643	GO:0004222; GO:0006508
LOC111123747	GO:0005078; GO:0005737; GO:0008432; GO:0016192; GO:0019894; GO:0030159
LOC111123971	GO:0004725; GO:0005515; GO:0005768; GO:0006470; GO:0032456; GO:0043328; GO:0045022
LOC111124218	GO:0005355; GO:0055085
LOC111124252	GO:0002181; GO:0003735; GO:0003735; GO:0005840; GO:0005840; GO:0022625
LOC111124301	GO:0005515; GO:0005615; GO:0009986; GO:0016020
LOC111124392	GO:0005576; GO:0008061
LOC111124470	GO:0004197; GO:0006508
LOC111124508	GO:0000209; GO:0008270; GO:0043161; GO:0061630
LOC111124531	GO:0003743; GO:0005085; GO:0005085; GO:0005851; GO:0009058; GO:0031369; GO:0031369
LOC111124552	GO:0005634
LOC111124568	GO:0005515
LOC111124576	GO:0004222; GO:0006508
LOC111124603	GO:0004198; GO:0004198; GO:0004672; GO:0005524; GO:0005737; GO:0006468; GO:0006508; GO:0006508
LOC111124621	GO:0003774; GO:0005524; GO:0016459; GO:0051015
LOC111124650	GO:0003779; GO:0006886; GO:0017022; GO:0030864; GO:0031267
LOC111124673	GO:0003743; GO:0003924; GO:0005525
LOC111124684	GO:0003777; GO:0003777; GO:0005524; GO:0005871; GO:0005874; GO:0007018; GO:0007018; GO:0008017; GO:0008017; GO:0016887; GO:0030705
LOC111124704	GO:0004092; GO:0005777; GO:0019254
LOC111124705	GO:0000786; GO:0000786; GO:0003677; GO:0003677; GO:0030527; GO:0030527; GO:0046982
LOC111124711	GO:0000786; GO:0000786; GO:0003677; GO:0003677; GO:0006334; GO:0030527; GO:0030527; GO:0046982
LOC111124790	GO:0005515
LOC111124861	GO:0000387; GO:0000387; GO:0032797; GO:0032797
LOC111124890	GO:0005737; GO:0006508; GO:0006508; GO:0006915; GO:0097153
LOC111124891	GO:0005737; GO:0006508; GO:0006508; GO:0006915; GO:0097200
LOC111124927	GO:0005391; GO:0005524; GO:0006883; GO:0016020; GO:0016887; GO:0030007; GO:0036376; GO:1902600; GO:1990573
LOC111124955	GO:0016567; GO:0019005; GO:0031146; GO:0031625; GO:0031625
LOC111125013	GO:0005741; GO:0035694; GO:0035695
