"gene_name","GeneOntologyIDs","Term","Annotated","Significant","Expected","Fisher","ontology","prop.sig.genes","stressor"
"LOC111117751","GO:0000209","protein polyubiquitination",544,42,26.08,0.00206,"Biological Processes",0.0772058823529412,"CASE"
"LOC111117751","GO:0017148","negative regulation of translation",250,30,11.99,8.8e-06,"Biological Processes",0.12,"CASE"
"LOC111117751","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,56,31.4,1e-04,"Biological Processes",0.0854961832061069,"CASE"
"LOC111117904","GO:0007411","axon guidance",86,11,4.12,0.01501,"Biological Processes",0.127906976744186,"CASE"
"LOC111117970","GO:0007172","signal complex assembly",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111118152","GO:1902600","proton transmembrane transport",89,10,4.27,0.03257,"Biological Processes",0.112359550561798,"CASE"
"LOC111118324","GO:0006047","UDP-N-acetylglucosamine metabolic process",9,3,0.43,0.04783,"Biological Processes",0.333333333333333,"CASE"
"LOC111118435","GO:0008045","motor neuron axon guidance",5,2,0.24,0.02084,"Biological Processes",0.4,"CASE"
"LOC111118435","GO:0032956","regulation of actin cytoskeleton organization",75,6,3.6,0.03021,"Biological Processes",0.08,"CASE"
"LOC111118666","GO:0036444","calcium import into the mitochondrion",4,3,0.19,0.00042,"Biological Processes",0.75,"CASE"
"LOC111118666","GO:0051560","mitochondrial calcium ion homeostasis",5,3,0.24,0.00102,"Biological Processes",0.6,"CASE"
"LOC111118797","GO:0060271","cilium assembly",165,19,7.91,0.02308,"Biological Processes",0.115151515151515,"CASE"
"LOC111118797","GO:0060294","cilium movement involved in cell motility",16,5,0.77,7e-04,"Biological Processes",0.3125,"CASE"
"LOC111119190","GO:0033387","putrescine biosynthetic process from ornithine",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111119382","GO:0061780","mitotic cohesin loading",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111119517","GO:0060623","regulation of chromosome condensation",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111119517","GO:0071922","regulation of cohesin loading",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111119636","GO:0036444","calcium import into the mitochondrion",4,3,0.19,0.00042,"Biological Processes",0.75,"CASE"
"LOC111119636","GO:0051560","mitochondrial calcium ion homeostasis",5,3,0.24,0.00102,"Biological Processes",0.6,"CASE"
"LOC111119846","GO:0000209","protein polyubiquitination",544,42,26.08,0.00206,"Biological Processes",0.0772058823529412,"CASE"
"LOC111120048","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,56,31.4,1e-04,"Biological Processes",0.0854961832061069,"CASE"
"LOC111120071","GO:0060271","cilium assembly",165,19,7.91,0.02308,"Biological Processes",0.115151515151515,"CASE"
"LOC111120071","GO:0060294","cilium movement involved in cell motility",16,5,0.77,7e-04,"Biological Processes",0.3125,"CASE"
"LOC111120073","GO:2001256","regulation of store-operated calcium entry",5,2,0.24,0.02084,"Biological Processes",0.4,"CASE"
"LOC111120557","GO:0006412","translation",636,67,30.49,0.00129,"Biological Processes",0.105345911949686,"CASE"
"LOC111120563","GO:0060294","cilium movement involved in cell motility",16,5,0.77,7e-04,"Biological Processes",0.3125,"CASE"
"LOC111120585","GO:0007018","microtubule-based movement",204,24,9.78,0.02839,"Biological Processes",0.117647058823529,"CASE"
"LOC111120649","GO:0006457","protein folding",130,16,6.23,0.00014,"Biological Processes",0.123076923076923,"CASE"
"LOC111120878","GO:0006335","DNA replication-dependent nucleosome assembly",5,2,0.24,0.02084,"Biological Processes",0.4,"CASE"
"LOC111120994","GO:0006412","translation",636,67,30.49,0.00129,"Biological Processes",0.105345911949686,"CASE"
"LOC111121134","GO:0030433","ubiquitin-dependent ERAD pathway",48,7,2.3,0.0075,"Biological Processes",0.145833333333333,"CASE"
"LOC111121134","GO:0030970","retrograde protein transport, ER to cytosol",6,2,0.29,0.03027,"Biological Processes",0.333333333333333,"CASE"
"LOC111121140","GO:0008298","intracellular mRNA localization",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111121303","GO:0006412","translation",636,67,30.49,0.00129,"Biological Processes",0.105345911949686,"CASE"
"LOC111121303","GO:0017148","negative regulation of translation",250,30,11.99,8.8e-06,"Biological Processes",0.12,"CASE"
"LOC111121532","GO:0006457","protein folding",130,16,6.23,0.00014,"Biological Processes",0.123076923076923,"CASE"
"LOC111121532","GO:0030433","ubiquitin-dependent ERAD pathway",48,7,2.3,0.0075,"Biological Processes",0.145833333333333,"CASE"
"LOC111121654","GO:0030433","ubiquitin-dependent ERAD pathway",48,7,2.3,0.0075,"Biological Processes",0.145833333333333,"CASE"
"LOC111121712","GO:0032956","regulation of actin cytoskeleton organization",75,6,3.6,0.03021,"Biological Processes",0.08,"CASE"
"LOC111121848","GO:0006412","translation",636,67,30.49,0.00129,"Biological Processes",0.105345911949686,"CASE"
"LOC111122550","GO:0035435","phosphate ion transmembrane transport",7,3,0.34,0.03019,"Biological Processes",0.428571428571429,"CASE"
"LOC111122588","GO:0035082","axoneme assembly",37,8,1.77,0.0265,"Biological Processes",0.216216216216216,"CASE"
"LOC111122642","GO:0003341","cilium movement",51,12,2.44,0.00479,"Biological Processes",0.235294117647059,"CASE"
"LOC111122703","GO:0051014","actin filament severing",7,2,0.34,0.04105,"Biological Processes",0.285714285714286,"CASE"
"LOC111123971","GO:0032456","endocytic recycling",17,3,0.81,0.04517,"Biological Processes",0.176470588235294,"CASE"
"LOC111123997","GO:0055080","cation homeostasis",180,16,8.63,0.0475,"Biological Processes",0.0888888888888889,"CASE"
"LOC111124252","GO:0002181","cytoplasmic translation",52,9,2.49,0.00988,"Biological Processes",0.173076923076923,"CASE"
"LOC111124508","GO:0000209","protein polyubiquitination",544,42,26.08,0.00206,"Biological Processes",0.0772058823529412,"CASE"
"LOC111124508","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,56,31.4,1e-04,"Biological Processes",0.0854961832061069,"CASE"
"LOC111124684","GO:0007018","microtubule-based movement",204,24,9.78,0.02839,"Biological Processes",0.117647058823529,"CASE"
"LOC111124874","GO:0006412","translation",636,67,30.49,0.00129,"Biological Processes",0.105345911949686,"CASE"
"LOC111124903","GO:0030433","ubiquitin-dependent ERAD pathway",48,7,2.3,0.0075,"Biological Processes",0.145833333333333,"CASE"
"LOC111124927","GO:0006883","cellular sodium ion homeostasis",5,2,0.24,0.02084,"Biological Processes",0.4,"CASE"
"LOC111124927","GO:0030007","cellular potassium ion homeostasis",5,2,0.24,0.02084,"Biological Processes",0.4,"CASE"
"LOC111124927","GO:0036376","sodium ion export across plasma membrane",5,2,0.24,0.02084,"Biological Processes",0.4,"CASE"
"LOC111124927","GO:1902600","proton transmembrane transport",89,10,4.27,0.03257,"Biological Processes",0.112359550561798,"CASE"
"LOC111124927","GO:1990573","potassium ion import across plasma membrane",16,3,0.77,0.03853,"Biological Processes",0.1875,"CASE"
"LOC111125238","GO:0035082","axoneme assembly",37,8,1.77,0.0265,"Biological Processes",0.216216216216216,"CASE"
"LOC111125386","GO:0030433","ubiquitin-dependent ERAD pathway",48,7,2.3,0.0075,"Biological Processes",0.145833333333333,"CASE"
"LOC111125386","GO:0030970","retrograde protein transport, ER to cytosol",6,2,0.29,0.03027,"Biological Processes",0.333333333333333,"CASE"
"LOC111125427","GO:0032456","endocytic recycling",17,3,0.81,0.04517,"Biological Processes",0.176470588235294,"CASE"
"LOC111125427","GO:0090382","phagosome maturation",4,2,0.19,0.04788,"Biological Processes",0.5,"CASE"
"LOC111125459","GO:0006457","protein folding",130,16,6.23,0.00014,"Biological Processes",0.123076923076923,"CASE"
"LOC111125459","GO:0030433","ubiquitin-dependent ERAD pathway",48,7,2.3,0.0075,"Biological Processes",0.145833333333333,"CASE"
"LOC111125498","GO:0007411","axon guidance",86,11,4.12,0.01501,"Biological Processes",0.127906976744186,"CASE"
"LOC111125539","GO:0007411","axon guidance",86,11,4.12,0.01501,"Biological Processes",0.127906976744186,"CASE"
"LOC111125544","GO:0035435","phosphate ion transmembrane transport",7,3,0.34,0.03019,"Biological Processes",0.428571428571429,"CASE"
"LOC111125548","GO:0006412","translation",636,67,30.49,0.00129,"Biological Processes",0.105345911949686,"CASE"
"LOC111125575","GO:1902600","proton transmembrane transport",89,10,4.27,0.03257,"Biological Processes",0.112359550561798,"CASE"
"LOC111125789","GO:0007411","axon guidance",86,11,4.12,0.01501,"Biological Processes",0.127906976744186,"CASE"
"LOC111126040","GO:0006412","translation",636,67,30.49,0.00129,"Biological Processes",0.105345911949686,"CASE"
"LOC111126203","GO:0036444","calcium import into the mitochondrion",4,3,0.19,0.00042,"Biological Processes",0.75,"CASE"
"LOC111126203","GO:0051560","mitochondrial calcium ion homeostasis",5,3,0.24,0.00102,"Biological Processes",0.6,"CASE"
"LOC111126482","GO:0006412","translation",636,67,30.49,0.00129,"Biological Processes",0.105345911949686,"CASE"
"LOC111126626","GO:0017148","negative regulation of translation",250,30,11.99,8.8e-06,"Biological Processes",0.12,"CASE"
"LOC111126810","GO:0008045","motor neuron axon guidance",5,2,0.24,0.02084,"Biological Processes",0.4,"CASE"
"LOC111127274","GO:0034728","nucleosome organization",63,7,3.02,0.01283,"Biological Processes",0.111111111111111,"CASE"
"LOC111127708","GO:0007411","axon guidance",86,11,4.12,0.01501,"Biological Processes",0.127906976744186,"CASE"
"LOC111127708","GO:0070593","dendrite self-avoidance",27,4,1.29,0.03824,"Biological Processes",0.148148148148148,"CASE"
"LOC111127757","GO:0043048","dolichyl monophosphate biosynthetic process",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111128063","GO:0055001","muscle cell development",10,2,0.48,0.0479,"Biological Processes",0.2,"CASE"
"LOC111128085","GO:0007018","microtubule-based movement",204,24,9.78,0.02839,"Biological Processes",0.117647058823529,"CASE"
"LOC111128115","GO:0019941","modification-dependent protein catabolic process",757,67,36.29,0.03784,"Biological Processes",0.0885072655217966,"CASE"
"LOC111128318","GO:0030042","actin filament depolymerization",19,3,0.91,0.0129,"Biological Processes",0.157894736842105,"CASE"
"LOC111128318","GO:0048870","cell motility",122,15,5.85,0.00323,"Biological Processes",0.122950819672131,"CASE"
"LOC111128318","GO:0051014","actin filament severing",7,2,0.34,0.04105,"Biological Processes",0.285714285714286,"CASE"
"LOC111128364","GO:0007018","microtubule-based movement",204,24,9.78,0.02839,"Biological Processes",0.117647058823529,"CASE"
"LOC111128544","GO:0006457","protein folding",130,16,6.23,0.00014,"Biological Processes",0.123076923076923,"CASE"
"LOC111128966","GO:0034728","nucleosome organization",63,7,3.02,0.01283,"Biological Processes",0.111111111111111,"CASE"
"LOC111129146","GO:0090090","negative regulation of canonical Wnt signaling pathway",12,3,0.58,0.01745,"Biological Processes",0.25,"CASE"
"LOC111129174","GO:1990573","potassium ion import across plasma membrane",16,3,0.77,0.03853,"Biological Processes",0.1875,"CASE"
"LOC111129175","GO:0010890","positive regulation of sequestering of triglyceride",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111129348","GO:0035459","cargo loading into vesicle",7,2,0.34,0.04789,"Biological Processes",0.285714285714286,"CASE"
"LOC111129377","GO:0003341","cilium movement",51,12,2.44,0.00479,"Biological Processes",0.235294117647059,"CASE"
"LOC111129389","GO:0060285","cilium-dependent cell motility",20,7,0.96,0.01276,"Biological Processes",0.35,"CASE"
"LOC111129410","GO:0006412","translation",636,67,30.49,0.00129,"Biological Processes",0.105345911949686,"CASE"
"LOC111129446","GO:0007411","axon guidance",86,11,4.12,0.01501,"Biological Processes",0.127906976744186,"CASE"
"LOC111129446","GO:0048013","ephrin receptor signaling pathway",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111129556","GO:0090251","protein localization involved in establishment of planar polarity",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111129719","GO:0007411","axon guidance",86,11,4.12,0.01501,"Biological Processes",0.127906976744186,"CASE"
"LOC111129719","GO:0070593","dendrite self-avoidance",27,4,1.29,0.03824,"Biological Processes",0.148148148148148,"CASE"
"LOC111129841","GO:0006457","protein folding",130,16,6.23,0.00014,"Biological Processes",0.123076923076923,"CASE"
"LOC111129882","GO:0048741","skeletal muscle fiber development",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111129936","GO:0035082","axoneme assembly",37,8,1.77,0.0265,"Biological Processes",0.216216216216216,"CASE"
"LOC111129936","GO:0060294","cilium movement involved in cell motility",16,5,0.77,7e-04,"Biological Processes",0.3125,"CASE"
"LOC111130289","GO:0060271","cilium assembly",165,19,7.91,0.02308,"Biological Processes",0.115151515151515,"CASE"
"LOC111130343","GO:0007018","microtubule-based movement",204,24,9.78,0.02839,"Biological Processes",0.117647058823529,"CASE"
"LOC111130568","GO:0007018","microtubule-based movement",204,24,9.78,0.02839,"Biological Processes",0.117647058823529,"CASE"
"LOC111130699","GO:0001731","formation of translation preinitiation complex",7,2,0.34,0.04105,"Biological Processes",0.285714285714286,"CASE"
"LOC111130699","GO:0001732","formation of cytoplasmic translation initiation complex",4,2,0.19,0.01291,"Biological Processes",0.5,"CASE"
"LOC111130771","GO:0006412","translation",636,67,30.49,0.00129,"Biological Processes",0.105345911949686,"CASE"
"LOC111130918","GO:2001256","regulation of store-operated calcium entry",5,2,0.24,0.02084,"Biological Processes",0.4,"CASE"
"LOC111131007","GO:0061157","mRNA destabilization",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111131049","GO:0002181","cytoplasmic translation",52,9,2.49,0.00988,"Biological Processes",0.173076923076923,"CASE"
"LOC111131153","GO:0006457","protein folding",130,16,6.23,0.00014,"Biological Processes",0.123076923076923,"CASE"
"LOC111131267","GO:0001782","B cell homeostasis",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111131267","GO:0043029","T cell homeostasis",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111131267","GO:0045579","positive regulation of B cell differentiation",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111131301","GO:0016082","synaptic vesicle priming",5,2,0.24,0.02084,"Biological Processes",0.4,"CASE"
"LOC111131301","GO:0031629","synaptic vesicle fusion to presynaptic active zone membrane",5,2,0.24,0.02084,"Biological Processes",0.4,"CASE"
"LOC111131315","GO:0006616","SRP-dependent cotranslational protein targeting to membrane, translocation",3,2,0.14,0.00667,"Biological Processes",0.666666666666667,"CASE"
"LOC111131549","GO:1900364","negative regulation of mRNA polyadenylation",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111131740","GO:0006457","protein folding",130,16,6.23,0.00014,"Biological Processes",0.123076923076923,"CASE"
"LOC111132160","GO:0070370","cellular heat acclimation",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111132297","GO:0002181","cytoplasmic translation",52,9,2.49,0.00988,"Biological Processes",0.173076923076923,"CASE"
"LOC111132787","GO:0048870","cell motility",122,15,5.85,0.00323,"Biological Processes",0.122950819672131,"CASE"
"LOC111132903","GO:0006412","translation",636,67,30.49,0.00129,"Biological Processes",0.105345911949686,"CASE"
"LOC111132999","GO:0016082","synaptic vesicle priming",5,2,0.24,0.02084,"Biological Processes",0.4,"CASE"
"LOC111132999","GO:0031629","synaptic vesicle fusion to presynaptic active zone membrane",5,2,0.24,0.02084,"Biological Processes",0.4,"CASE"
"LOC111133290","GO:0000209","protein polyubiquitination",544,42,26.08,0.00206,"Biological Processes",0.0772058823529412,"CASE"
"LOC111133290","GO:0017148","negative regulation of translation",250,30,11.99,8.8e-06,"Biological Processes",0.12,"CASE"
"LOC111133290","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,56,31.4,1e-04,"Biological Processes",0.0854961832061069,"CASE"
"LOC111133296","GO:0000209","protein polyubiquitination",544,42,26.08,0.00206,"Biological Processes",0.0772058823529412,"CASE"
"LOC111133296","GO:0017148","negative regulation of translation",250,30,11.99,8.8e-06,"Biological Processes",0.12,"CASE"
"LOC111133296","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,56,31.4,1e-04,"Biological Processes",0.0854961832061069,"CASE"
"LOC111133298","GO:0000209","protein polyubiquitination",544,42,26.08,0.00206,"Biological Processes",0.0772058823529412,"CASE"
"LOC111133298","GO:0017148","negative regulation of translation",250,30,11.99,8.8e-06,"Biological Processes",0.12,"CASE"
"LOC111133298","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,56,31.4,1e-04,"Biological Processes",0.0854961832061069,"CASE"
"LOC111133318","GO:0090090","negative regulation of canonical Wnt signaling pathway",12,3,0.58,0.01745,"Biological Processes",0.25,"CASE"
"LOC111133545","GO:0007411","axon guidance",86,11,4.12,0.01501,"Biological Processes",0.127906976744186,"CASE"
"LOC111133545","GO:0070593","dendrite self-avoidance",27,4,1.29,0.03824,"Biological Processes",0.148148148148148,"CASE"
"LOC111133622","GO:0019941","modification-dependent protein catabolic process",757,67,36.29,0.03784,"Biological Processes",0.0885072655217966,"CASE"
"LOC111133622","GO:0030162","regulation of proteolysis",124,5,5.94,0.04133,"Biological Processes",0.0403225806451613,"CASE"
"LOC111133973","GO:1902600","proton transmembrane transport",89,10,4.27,0.03257,"Biological Processes",0.112359550561798,"CASE"
"LOC111134148","GO:0060271","cilium assembly",165,19,7.91,0.02308,"Biological Processes",0.115151515151515,"CASE"
"LOC111134227","GO:0001732","formation of cytoplasmic translation initiation complex",4,2,0.19,0.01291,"Biological Processes",0.5,"CASE"
"LOC111134227","GO:0002188","translation reinitiation",3,2,0.14,0.00667,"Biological Processes",0.666666666666667,"CASE"
"LOC111134577","GO:0072383","plus-end-directed vesicle transport along microtubule",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111134577","GO:1901098","positive regulation of autophagosome maturation",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111134642","GO:0097345","mitochondrial outer membrane permeabilization",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111134716","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,56,31.4,1e-04,"Biological Processes",0.0854961832061069,"CASE"
"LOC111134888","GO:0007018","microtubule-based movement",204,24,9.78,0.02839,"Biological Processes",0.117647058823529,"CASE"
"LOC111134891","GO:0030042","actin filament depolymerization",19,3,0.91,0.0129,"Biological Processes",0.157894736842105,"CASE"
"LOC111134892","GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111134892","GO:0051457","maintenance of protein location in nucleus",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111135077","GO:0006412","translation",636,67,30.49,0.00129,"Biological Processes",0.105345911949686,"CASE"
"LOC111135089","GO:0060271","cilium assembly",165,19,7.91,0.02308,"Biological Processes",0.115151515151515,"CASE"
"LOC111135089","GO:0060294","cilium movement involved in cell motility",16,5,0.77,7e-04,"Biological Processes",0.3125,"CASE"
"LOC111135245","GO:0018149","peptide cross-linking",5,2,0.24,0.02084,"Biological Processes",0.4,"CASE"
"LOC111135301","GO:0000209","protein polyubiquitination",544,42,26.08,0.00206,"Biological Processes",0.0772058823529412,"CASE"
"LOC111135301","GO:0017148","negative regulation of translation",250,30,11.99,8.8e-06,"Biological Processes",0.12,"CASE"
"LOC111135301","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,56,31.4,1e-04,"Biological Processes",0.0854961832061069,"CASE"
"LOC111135305","GO:0000209","protein polyubiquitination",544,42,26.08,0.00206,"Biological Processes",0.0772058823529412,"CASE"
"LOC111135305","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,56,31.4,1e-04,"Biological Processes",0.0854961832061069,"CASE"
"LOC111135310","GO:0072334","UDP-galactose transmembrane transport",1,1,0.05,0.04794,"Biological Processes",1,"CASE"
"LOC111135311","GO:0032456","endocytic recycling",17,3,0.81,0.04517,"Biological Processes",0.176470588235294,"CASE"
"LOC111135493","GO:0042448","progesterone metabolic process",6,2,0.29,0.03027,"Biological Processes",0.333333333333333,"CASE"
"LOC111135605","GO:1902600","proton transmembrane transport",89,10,4.27,0.03257,"Biological Processes",0.112359550561798,"CASE"
"LOC111135828","GO:1902600","proton transmembrane transport",89,10,4.27,0.03257,"Biological Processes",0.112359550561798,"CASE"
"LOC111135849","GO:0006412","translation",636,67,30.49,0.00129,"Biological Processes",0.105345911949686,"CASE"
"LOC111135863","GO:0018149","peptide cross-linking",5,2,0.24,0.02084,"Biological Processes",0.4,"CASE"
"LOC111135911","GO:0061025","membrane fusion",56,6,2.68,0.04778,"Biological Processes",0.107142857142857,"CASE"
"LOC111136247","GO:0002181","cytoplasmic translation",52,9,2.49,0.00988,"Biological Processes",0.173076923076923,"CASE"
"LOC111136839","GO:1902600","proton transmembrane transport",89,10,4.27,0.03257,"Biological Processes",0.112359550561798,"CASE"
"LOC111136988","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,56,31.4,1e-04,"Biological Processes",0.0854961832061069,"CASE"
"LOC111137076","GO:0001731","formation of translation preinitiation complex",7,2,0.34,0.04105,"Biological Processes",0.285714285714286,"CASE"
"LOC111137076","GO:0002188","translation reinitiation",3,2,0.14,0.00667,"Biological Processes",0.666666666666667,"CASE"
"LOC111137089","GO:0002181","cytoplasmic translation",52,9,2.49,0.00988,"Biological Processes",0.173076923076923,"CASE"
"LOC111137548","GO:0006457","protein folding",130,16,6.23,0.00014,"Biological Processes",0.123076923076923,"CASE"
"LOC111137552","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,56,31.4,1e-04,"Biological Processes",0.0854961832061069,"CASE"
"LOC111137567","GO:0042448","progesterone metabolic process",6,2,0.29,0.03027,"Biological Processes",0.333333333333333,"CASE"
"LOC111137679","GO:0000463","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",14,3,0.67,0.02688,"Biological Processes",0.214285714285714,"CASE"
"LOC111137794","GO:0060271","cilium assembly",165,19,7.91,0.02308,"Biological Processes",0.115151515151515,"CASE"
"LOC111137886","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,56,31.4,1e-04,"Biological Processes",0.0854961832061069,"CASE"
"LOC111138137","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",655,56,31.4,1e-04,"Biological Processes",0.0854961832061069,"CASE"
"LOC111138334","GO:0048870","cell motility",122,15,5.85,0.00323,"Biological Processes",0.122950819672131,"CASE"
"LOC111099067","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111099093","GO:0005930","axoneme",55,9,2.72,0.03667,"Cellular Components",0.163636363636364,"CASE"
"LOC111099093","GO:0036064","ciliary basal body",54,6,2.67,0.04945,"Cellular Components",0.111111111111111,"CASE"
"LOC111099426","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111099610","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111099982","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111100549","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111100708","GO:0022627","cytosolic small ribosomal subunit",35,10,1.73,4.9e-06,"Cellular Components",0.285714285714286,"CASE"
"LOC111100752","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111100765","GO:0005856","cytoskeleton",705,74,34.87,0.00141,"Cellular Components",0.104964539007092,"CASE"
"LOC111100788","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111101020","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111101168","GO:0005930","axoneme",55,9,2.72,0.03667,"Cellular Components",0.163636363636364,"CASE"
"LOC111101808","GO:0031514","motile cilium",26,8,1.29,0.00143,"Cellular Components",0.307692307692308,"CASE"
"LOC111101860","GO:0022625","cytosolic large ribosomal subunit",49,14,2.42,6.2e-08,"Cellular Components",0.285714285714286,"CASE"
"LOC111101916","GO:0005829","cytosol",810,72,40.06,0.01682,"Cellular Components",0.0888888888888889,"CASE"
"LOC111102125","GO:0005635","nuclear envelope",91,7,4.5,0.01529,"Cellular Components",0.0769230769230769,"CASE"
"LOC111102380","GO:0022627","cytosolic small ribosomal subunit",35,10,1.73,4.9e-06,"Cellular Components",0.285714285714286,"CASE"
"LOC111102414","GO:0000276","mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)",5,2,0.25,0.02211,"Cellular Components",0.4,"CASE"
"LOC111102475","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111102580","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111103170","GO:0022625","cytosolic large ribosomal subunit",49,14,2.42,6.2e-08,"Cellular Components",0.285714285714286,"CASE"
"LOC111103275","GO:0005856","cytoskeleton",705,74,34.87,0.00141,"Cellular Components",0.104964539007092,"CASE"
"LOC111103304","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111103370","GO:0031045","dense core granule",1,1,0.05,0.04946,"Cellular Components",1,"CASE"
"LOC111103765","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111103765","GO:0005829","cytosol",810,72,40.06,0.01682,"Cellular Components",0.0888888888888889,"CASE"
"LOC111103784","GO:0005813","centrosome",136,13,6.73,0.01718,"Cellular Components",0.0955882352941176,"CASE"
"LOC111103868","GO:0005813","centrosome",136,13,6.73,0.01718,"Cellular Components",0.0955882352941176,"CASE"
"LOC111103940","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111103981","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111104275","GO:0005829","cytosol",810,72,40.06,0.01682,"Cellular Components",0.0888888888888889,"CASE"
"LOC111104775","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111104835","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111105249","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111105616","GO:0022625","cytosolic large ribosomal subunit",49,14,2.42,6.2e-08,"Cellular Components",0.285714285714286,"CASE"
"LOC111106378","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111106468","GO:0022627","cytosolic small ribosomal subunit",35,10,1.73,4.9e-06,"Cellular Components",0.285714285714286,"CASE"
"LOC111106648","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111106649","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
"LOC111106953","GO:0036064","ciliary basal body",54,6,2.67,0.04945,"Cellular Components",0.111111111111111,"CASE"
"LOC111107029","GO:0005829","cytosol",810,72,40.06,0.01682,"Cellular Components",0.0888888888888889,"CASE"
"LOC111107093","GO:0005635","nuclear envelope",91,7,4.5,0.01529,"Cellular Components",0.0769230769230769,"CASE"
"LOC111107093","GO:0005829","cytosol",810,72,40.06,0.01682,"Cellular Components",0.0888888888888889,"CASE"
"LOC111107163","GO:0005634","nucleus",3481,212,172.17,0.00855,"Cellular Components",0.0609020396437805,"CASE"
