"gene_name","GeneOntologyIDs","Term","Annotated","Significant","Expected","Fisher","ontology","prop.sig.genes","stressor"
"LOC111134888","GO:0005524","ATP binding",1286,56,37.86,0.00215,"Molecular Functions",0.0435458786936236,"Core: CASE"
"LOC111134888","GO:0008569","ATP-dependent microtubule motor activity, minus-end-directed",31,4,0.91,0.01245,"Molecular Functions",0.129032258064516,"Core: CASE"
"LOC111134888","GO:0016887","ATPase activity",359,27,10.57,0.00141,"Molecular Functions",0.0752089136490251,"Core: CASE"
"LOC111134888","GO:0045505","dynein intermediate chain binding",63,6,1.85,0.01042,"Molecular Functions",0.0952380952380952,"Core: CASE"
"LOC111134888","GO:0051959","dynein light intermediate chain binding",37,6,1.09,0.00068,"Molecular Functions",0.162162162162162,"Core: CASE"
"LOC111134891","GO:0051015","actin filament binding",117,9,3.44,0.00774,"Molecular Functions",0.0769230769230769,"Core: CASE"
"LOC111135006","GO:0005524","ATP binding",1286,56,37.86,0.00215,"Molecular Functions",0.0435458786936236,"Core: CASE"
"LOC111135163","GO:0017128","phospholipid scramblase activity",10,2,0.29,0.03329,"Molecular Functions",0.2,"Core: CASE"
"LOC111135190","GO:0061630","ubiquitin protein ligase activity",601,40,17.69,1.5e-06,"Molecular Functions",0.0665557404326123,"Core: CASE"
"LOC111135245","GO:0003810","protein-glutamine gamma-glutamyltransferase activity",5,2,0.15,0.00815,"Molecular Functions",0.4,"Core: CASE"
"LOC111135301","GO:0030371","translation repressor activity",233,22,6.86,3.8e-06,"Molecular Functions",0.0944206008583691,"Core: CASE"
"LOC111135301","GO:0061630","ubiquitin protein ligase activity",601,40,17.69,1.5e-06,"Molecular Functions",0.0665557404326123,"Core: CASE"
"LOC111135305","GO:0061630","ubiquitin protein ligase activity",601,40,17.69,1.5e-06,"Molecular Functions",0.0665557404326123,"Core: CASE"
"LOC111135491","GO:0000062","fatty-acyl-CoA binding",8,2,0.24,0.02153,"Molecular Functions",0.25,"Core: CASE"
"LOC111135491","GO:0017099","very-long-chain-acyl-CoA dehydrogenase activity",1,1,0.03,0.02944,"Molecular Functions",1,"Core: CASE"
"LOC111135493","GO:0004508","steroid 17-alpha-monooxygenase activity",6,2,0.18,0.01199,"Molecular Functions",0.333333333333333,"Core: CASE"
"LOC111135493","GO:0047442","17-alpha-hydroxyprogesterone aldolase activity",6,2,0.18,0.01199,"Molecular Functions",0.333333333333333,"Core: CASE"
"LOC111135514","GO:0005524","ATP binding",1286,56,37.86,0.00215,"Molecular Functions",0.0435458786936236,"Core: CASE"
"LOC111135618","GO:0005524","ATP binding",1286,56,37.86,0.00215,"Molecular Functions",0.0435458786936236,"Core: CASE"
"LOC111135697","GO:0003723","RNA binding",833,60,24.52,0.00083,"Molecular Functions",0.0720288115246098,"Core: CASE"
"LOC111135828","GO:0046961","proton-transporting ATPase activity, rotational mechanism",23,4,0.68,0.00422,"Molecular Functions",0.173913043478261,"Core: CASE"
"LOC111135844","GO:0008240","tripeptidyl-peptidase activity",1,1,0.03,0.02944,"Molecular Functions",1,"Core: CASE"
"LOC111135849","GO:0003723","RNA binding",833,60,24.52,0.00083,"Molecular Functions",0.0720288115246098,"Core: CASE"
"LOC111135849","GO:0003735","structural constituent of ribosome",174,19,5.12,9.6e-07,"Molecular Functions",0.109195402298851,"Core: CASE"
"LOC111135863","GO:0003810","protein-glutamine gamma-glutamyltransferase activity",5,2,0.15,0.00815,"Molecular Functions",0.4,"Core: CASE"
"LOC111135863","GO:0005524","ATP binding",1286,56,37.86,0.00215,"Molecular Functions",0.0435458786936236,"Core: CASE"
"LOC111135863","GO:0016887","ATPase activity",359,27,10.57,0.00141,"Molecular Functions",0.0752089136490251,"Core: CASE"
"LOC111135941","GO:0005524","ATP binding",1286,56,37.86,0.00215,"Molecular Functions",0.0435458786936236,"Core: CASE"
"LOC111136118","GO:0003729","mRNA binding",160,17,4.71,1.4e-05,"Molecular Functions",0.10625,"Core: CASE"
"LOC111136148","GO:0005524","ATP binding",1286,56,37.86,0.00215,"Molecular Functions",0.0435458786936236,"Core: CASE"
"LOC111136148","GO:0016887","ATPase activity",359,27,10.57,0.00141,"Molecular Functions",0.0752089136490251,"Core: CASE"
"LOC111136247","GO:0003723","RNA binding",833,60,24.52,0.00083,"Molecular Functions",0.0720288115246098,"Core: CASE"
"LOC111136247","GO:0003735","structural constituent of ribosome",174,19,5.12,9.6e-07,"Molecular Functions",0.109195402298851,"Core: CASE"
"LOC111136301","GO:0004198","calcium-dependent cysteine-type endopeptidase activity",26,5,0.77,0.00086,"Molecular Functions",0.192307692307692,"Core: CASE"
"LOC111136557","GO:0010181","FMN binding",14,3,0.41,0.00725,"Molecular Functions",0.214285714285714,"Core: CASE"
"LOC111136762","GO:0008017","microtubule binding",158,11,4.65,0.00719,"Molecular Functions",0.069620253164557,"Core: CASE"
"LOC111136911","GO:0003723","RNA binding",833,60,24.52,0.00083,"Molecular Functions",0.0720288115246098,"Core: CASE"
"LOC111136911","GO:0005524","ATP binding",1286,56,37.86,0.00215,"Molecular Functions",0.0435458786936236,"Core: CASE"
"LOC111136988","GO:0030234","enzyme regulator activity",566,21,16.66,0.02686,"Molecular Functions",0.0371024734982332,"Core: CASE"
"LOC111137010","GO:0003924","GTPase activity",294,17,8.65,0.00652,"Molecular Functions",0.0578231292517007,"Core: CASE"
"LOC111137032","GO:0005524","ATP binding",1286,56,37.86,0.00215,"Molecular Functions",0.0435458786936236,"Core: CASE"
"LOC111137068","GO:0045504","dynein heavy chain binding",15,3,0.44,0.00887,"Molecular Functions",0.2,"Core: CASE"
"LOC111137076","GO:0003729","mRNA binding",160,17,4.71,1.4e-05,"Molecular Functions",0.10625,"Core: CASE"
